antecedents,consequents,support,confidence,lift
"debt_to_income_ratio_exempt, lien_status_2",reverse_mortgage_1111,0.003000180010800648,0.9646302250803859,53.232469495964736
"loan_purpose_32, reverse_mortgage_1111",debt_to_income_ratio_exempt,0.0015500930055803348,0.9451219512195123,52.271307737966765
"debt_to_income_ratio_exempt, loan_purpose_4",reverse_mortgage_1111,0.0014700882052923175,0.9423076923076922,52.0006155544235
"loan_term_bin_missing, occupancy_type_3",reverse_mortgage_1111,0.004790287417245034,0.91412213740458,50.44521468412449
"loan_term_bin_missing, occupancy_type_3",debt_to_income_ratio_exempt,0.004770286217173031,0.9103053435114504,50.345725950820785
"loan_purpose_1, loan_term_bin_missing",debt_to_income_ratio_exempt,0.009030541832509951,0.8113207547169812,44.87124311237269
"loan_purpose_1, loan_term_bin_missing",reverse_mortgage_1111,0.008990539432365942,0.8077268643306379,44.5738631743255
"derived_loan_product_type_conventional:first lien, loan_term_bin_missing",reverse_mortgage_1111,0.014880892853571213,0.7428856714927609,40.99564560444102
"derived_loan_product_type_conventional:first lien, loan_term_bin_missing",debt_to_income_ratio_exempt,0.014840890453427206,0.7408886669995008,40.97589677430757
"applicant_age_missing, loan_term_bin_missing",debt_to_income_ratio_exempt,0.0033402004120247214,0.7260869565217392,40.15726721816083
"applicant_age_missing, loan_term_bin_missing",reverse_mortgage_1111,0.003330199811988719,0.7239130434782609,39.94865390152606
"loan_term_bin_missing, state_code_pa",debt_to_income_ratio_exempt,0.0011000660039602375,0.7142857142857143,39.50458280657396
"income_bracket_Very High, loan_term_bin_missing",debt_to_income_ratio_exempt,0.00412024721483289,0.7030716723549487,38.884374339303506
"income_bracket_Very High, loan_term_bin_missing",reverse_mortgage_1111,0.004100246014760885,0.6996587030716722,38.610194456373506
"loan_term_bin_missing, state_code_pa",reverse_mortgage_1111,0.0010700642038522312,0.6948051948051949,38.34235687050257
"co_applicant_age_25-34, loan_term_bin_missing",debt_to_income_ratio_exempt,0.001380082804968298,0.6831683168316832,37.78359108034697
"co_applicant_age_25-34, loan_term_bin_missing",reverse_mortgage_1111,0.001380082804968298,0.6831683168316832,37.70018359451839
"co_applicant_age_35-44, loan_term_bin_missing",reverse_mortgage_1111,0.001930115806948417,0.6701388888888888,36.98116338606818
"co_applicant_age_35-44, loan_term_bin_missing",debt_to_income_ratio_exempt,0.0019201152069124147,0.6666666666666666,36.87094395280236
"co_applicant_age_45-54, loan_term_bin_missing",reverse_mortgage_1111,0.0017801068064083846,0.6666666666666666,36.78955114054452
"co_applicant_age_45-54, loan_term_bin_missing",debt_to_income_ratio_exempt,0.0017601056063363803,0.6591760299625469,36.45666368366975
"combined_loan_to_value_ratio_bin_missing, loan_term_bin_missing",debt_to_income_ratio_exempt,0.01797107826469588,0.6584829607914987,36.418332511828055
"combined_loan_to_value_ratio_bin_missing, loan_term_bin_missing",reverse_mortgage_1111,0.017991079464767887,0.6592158299743497,36.37838173424676
"interest_rate_bin_missing, loan_term_bin_missing",reverse_mortgage_1111,0.01801108066483989,0.6575392479006936,36.28586068133662
"interest_rate_bin_missing, loan_term_bin_missing",debt_to_income_ratio_exempt,0.01797107826469588,0.6560788608981379,36.28537036319049
"loan_term_bin_missing, loan_type_1",reverse_mortgage_1111,0.017921075264515873,0.6270118964310707,34.60122934422102
"loan_term_bin_missing, loan_type_1",debt_to_income_ratio_exempt,0.01787107226433586,0.625262421273618,34.5810235358596
"loan_term_bin_missing, state_code_other",debt_to_income_ratio_exempt,0.011040662439746385,0.6198764738910724,34.283146089747724
"co_applicant_age_55-64, loan_term_bin_missing",reverse_mortgage_1111,0.0012600756045362722,0.6206896551724138,34.25234071705869
"loan_term_bin_missing, state_code_other",reverse_mortgage_1111,0.011050663039782386,0.6204379562043795,34.23845087897391
"construction_method_2, loan_term_bin_missing",reverse_mortgage_1111,0.0010700642038522312,0.6184971098265897,34.13134657836645
"co_applicant_age_55-64, loan_term_bin_missing",debt_to_income_ratio_exempt,0.00125007500450027,0.6157635467980295,34.055674833253406
"derived_dwelling_category_single family (1-4 units):manufactured, loan_term_bin_missing",reverse_mortgage_1111,0.001060063603816229,0.6162790697674418,34.008945531084755
"construction_method_2, loan_term_bin_missing",debt_to_income_ratio_exempt,0.0010400624037442247,0.6011560693641619,33.24778761061947
reverse_mortgage_1,loan_term_bin_missing,0.006840410424625478,1.0,28.545246931201824
"preapproval_2, reverse_mortgage_1",loan_term_bin_missing,0.006840410424625478,1.0,28.545246931201824
"lien_status_1, reverse_mortgage_1",loan_term_bin_missing,0.006840410424625478,1.0,28.545246931201824
"occupancy_type_1, reverse_mortgage_1",loan_term_bin_missing,0.006840410424625478,1.0,28.545246931201824
"reverse_mortgage_1, total_units_1",loan_term_bin_missing,0.006770406224373462,1.0,28.545246931201824
"derived_dwelling_category_single family (1-4 units):site-built, reverse_mortgage_1",loan_term_bin_missing,0.006640398423905435,1.0,28.545246931201824
"construction_method_1, reverse_mortgage_1",loan_term_bin_missing,0.006640398423905435,1.0,28.545246931201824
"debt_to_income_ratio_missing, reverse_mortgage_1",loan_term_bin_missing,0.006630397823869432,1.0,28.545246931201824
"conforming_loan_limit_c, reverse_mortgage_1",loan_term_bin_missing,0.006590395423725423,1.0,28.545246931201824
"combined_loan_to_value_ratio_bin_missing, reverse_mortgage_1",loan_term_bin_missing,0.006500390023401404,1.0,28.545246931201824
"loan_type_2, reverse_mortgage_1",loan_term_bin_missing,0.005730343820629238,1.0,28.545246931201824
"derived_loan_product_type_fha:first lien, reverse_mortgage_1",loan_term_bin_missing,0.005730343820629238,1.0,28.545246931201824
"income_bracket_Low, reverse_mortgage_1",loan_term_bin_missing,0.00528031681900914,1.0,28.545246931201824
"loan_purpose_31, reverse_mortgage_1",loan_term_bin_missing,0.005180310818649119,1.0,28.545246931201824
"debt_to_income_ratio_exempt, occupancy_type_3",loan_term_bin_missing,0.004770286217173031,1.0,28.545246931201824
"derived_ethnicity_not hispanic or latino, reverse_mortgage_1",loan_term_bin_missing,0.004670280216813009,1.0,28.545246931201824
"co_applicant_age_missing, reverse_mortgage_1",loan_term_bin_missing,0.004650279016741005,1.0,28.545246931201824
"derived_race_white, reverse_mortgage_1",loan_term_bin_missing,0.004330259815588935,1.0,28.545246931201824
"debt_to_income_ratio_exempt, loan_size_Medium",loan_term_bin_missing,0.003910234614076844,1.0,28.545246931201824
"applicant_age_45-54, reverse_mortgage_1111",loan_term_bin_missing,0.003360201612096726,1.0,28.545246931201824
"applicant_age_missing, debt_to_income_ratio_exempt",loan_term_bin_missing,0.0033402004120247214,1.0,28.545246931201824
"debt_to_income_ratio_exempt, income_bracket_High",loan_term_bin_missing,0.0032401944116647,1.0,28.545246931201824
"purchaser_type_0, reverse_mortgage_1",loan_term_bin_missing,0.003000180010800648,1.0,28.545246931201824
"applicant_age_>74, reverse_mortgage_1",loan_term_bin_missing,0.0028201692101526093,1.0,28.545246931201824
"applicant_age_65-74, reverse_mortgage_1",loan_term_bin_missing,0.00273016380982859,1.0,28.545246931201824
"loan_size_Medium, reverse_mortgage_1",loan_term_bin_missing,0.0026501590095405723,1.0,28.545246931201824
"reverse_mortgage_1, state_code_other",loan_term_bin_missing,0.0025401524091445485,1.0,28.545246931201824
"purchaser_type_2, reverse_mortgage_1",loan_term_bin_missing,0.002310138608316499,1.0,28.545246931201824
"derived_sex_female, reverse_mortgage_1",loan_term_bin_missing,0.002250135008100486,1.0,28.545246931201824
"interest_rate_bin_missing, reverse_mortgage_1",loan_term_bin_missing,0.002240134408064484,1.0,28.545246931201824
"loan_size_Large, reverse_mortgage_1",loan_term_bin_missing,0.0021701302078124688,1.0,28.545246931201824
"loan_size_Small, reverse_mortgage_1",loan_term_bin_missing,0.0020201212072724363,1.0,28.545246931201824
"interest_rate_bin_(5.375, 15.25], reverse_mortgage_1",loan_term_bin_missing,0.001870112206732404,1.0,28.545246931201824
"derived_race_race not available, reverse_mortgage_1",loan_term_bin_missing,0.0018501110066603996,1.0,28.545246931201824
"reverse_mortgage_1, state_code_ca",loan_term_bin_missing,0.0018201092065523931,1.0,28.545246931201824
"co_applicant_age_45-54, reverse_mortgage_1111",loan_term_bin_missing,0.0017801068064083846,1.0,28.545246931201824
"co_applicant_age_45-54, debt_to_income_ratio_exempt",loan_term_bin_missing,0.0017601056063363803,1.0,28.545246931201824
"interest_rate_bin_(-0.001, 3.99], reverse_mortgage_1",loan_term_bin_missing,0.001690101406084365,1.0,28.545246931201824
"debt_to_income_ratio_exempt, loan_purpose_32",loan_term_bin_missing,0.0015500930055803348,1.0,28.545246931201824
"loan_purpose_4, reverse_mortgage_1111",loan_term_bin_missing,0.0014700882052923175,1.0,28.545246931201824
"derived_sex_male, reverse_mortgage_1",loan_term_bin_missing,0.0014500870052203132,1.0,28.545246931201824
"reverse_mortgage_1111, state_code_tx",loan_term_bin_missing,0.0014200852051123067,1.0,28.545246931201824
"debt_to_income_ratio_exempt, state_code_tx",loan_term_bin_missing,0.0014100846050763046,1.0,28.545246931201824
"co_applicant_age_25-34, reverse_mortgage_1111",loan_term_bin_missing,0.001380082804968298,1.0,28.545246931201824
"co_applicant_age_55-64, debt_to_income_ratio_exempt",loan_term_bin_missing,0.00125007500450027,1.0,28.545246931201824
"debt_to_income_ratio_exempt, state_code_pa",loan_term_bin_missing,0.0011000660039602375,1.0,28.545246931201824
"loan_type_1, reverse_mortgage_1",loan_term_bin_missing,0.0010700642038522312,1.0,28.545246931201824
"reverse_mortgage_1111, state_code_pa",loan_term_bin_missing,0.0010700642038522312,1.0,28.545246931201824
"derived_loan_product_type_conventional:first lien, reverse_mortgage_1",loan_term_bin_missing,0.0010700642038522312,1.0,28.545246931201824
"interest_rate_bin_(3.99, 5.375], reverse_mortgage_1",loan_term_bin_missing,0.0010400624037442247,1.0,28.545246931201824
"construction_method_2, debt_to_income_ratio_exempt",loan_term_bin_missing,0.0010400624037442247,1.0,28.545246931201824
"debt_to_income_ratio_exempt, derived_dwelling_category_single family (1-4 units):manufactured",loan_term_bin_missing,0.0010300618037082225,1.0,28.545246931201824
"debt_to_income_ratio_exempt, loan_purpose_1",loan_term_bin_missing,0.009030541832509951,0.9988938053097346,28.513670330614215
"debt_to_income_ratio_exempt, lien_status_1",loan_term_bin_missing,0.014940896453787227,0.9979959919839678,28.488042027532078
"debt_to_income_ratio_exempt, derived_loan_product_type_conventional:first lien",loan_term_bin_missing,0.014840890453427206,0.9979825151311366,28.487657327440154
"occupancy_type_3, reverse_mortgage_1111",loan_term_bin_missing,0.004790287417245034,0.9979166666666667,28.485777666761823
"debt_to_income_ratio_exempt, reverse_mortgage_1111",loan_term_bin_missing,0.017841070464227855,0.9977628635346756,28.481387318380342
"derived_race_race not available, reverse_mortgage_1111",loan_term_bin_missing,0.004420265215912955,0.9977426636568849,28.480810707880828
"debt_to_income_ratio_exempt, loan_size_Large",loan_term_bin_missing,0.0043802628157689465,0.997722095671982,28.4802235896729
"loan_purpose_31, reverse_mortgage_1111",loan_term_bin_missing,0.0038502310138608317,0.9974093264248705,28.471295514281614
"debt_to_income_ratio_exempt, loan_purpose_31",loan_term_bin_missing,0.0038402304138248295,0.9974025974025974,28.47110343267922
"debt_to_income_ratio_exempt, income_bracket_Low",loan_term_bin_missing,0.00375022501350081,0.9973404255319148,28.469328721278416
"applicant_age_35-44, reverse_mortgage_1111",loan_term_bin_missing,0.003550213012780767,0.997191011235955,28.46506365330519
"applicant_age_45-54, debt_to_income_ratio_exempt",loan_term_bin_missing,0.003330199811988719,0.997005988023952,28.45978212003056
"income_bracket_High, reverse_mortgage_1111",loan_term_bin_missing,0.0032701962117727065,0.9969512195121952,28.45821873933841
"interest_rate_bin_missing, reverse_mortgage_1111",loan_term_bin_missing,0.01801108066483989,0.9966795794133925,28.450464705641668
"combined_loan_to_value_ratio_bin_missing, reverse_mortgage_1111",loan_term_bin_missing,0.017991079464767887,0.9966759002770084,28.450359683785088
"loan_size_Small, reverse_mortgage_1111",loan_term_bin_missing,0.009780586835210112,0.9959266802443991,28.428973012948454
"debt_to_income_ratio_exempt, purchaser_type_0",loan_term_bin_missing,0.016310978658719524,0.9957264957264957,28.4232586964531
"derived_sex_male, reverse_mortgage_1111",loan_term_bin_missing,0.004600276016560993,0.9956709956709956,28.42167443366415
"loan_purpose_1, reverse_mortgage_1111",loan_term_bin_missing,0.008990539432365942,0.9955703211517165,28.41880065465165
"applicant_age_25-34, reverse_mortgage_1111",loan_term_bin_missing,0.002230133808028482,0.9955357142857143,28.417812793116102
"debt_to_income_ratio_exempt, derived_race_race not available",loan_term_bin_missing,0.004440266415984959,0.9955156950672646,28.417241339582084
"loan_size_Large, reverse_mortgage_1111",loan_term_bin_missing,0.004330259815588935,0.9954022988505746,28.414004416575608
"co_applicant_age_missing, debt_to_income_ratio_exempt",loan_term_bin_missing,0.010440626437586255,0.9952335557673976,28.409187603598387
"co_applicant_age_35-44, reverse_mortgage_1111",loan_term_bin_missing,0.001930115806948417,0.9948453608247423,28.398106483102847
"income_bracket_Low, reverse_mortgage_1111",loan_term_bin_missing,0.003810228613716823,0.9947780678851176,28.396185589524535
"construction_method_1, reverse_mortgage_1111",loan_term_bin_missing,0.01695101706102366,0.9947183098591549,28.39447978191731
"lien_status_1, reverse_mortgage_1111",loan_term_bin_missing,0.014980898853931236,0.9946879150066401,28.393612153346837
"derived_loan_product_type_conventional:first lien, reverse_mortgage_1111",loan_term_bin_missing,0.014880892853571213,0.9946524064171123,28.392598551890586
"reverse_mortgage_1111, state_code_other",loan_term_bin_missing,0.011050663039782386,0.9945994599459945,28.391087181798394
"derived_dwelling_category_single family (1-4 units):site-built, reverse_mortgage_1111",loan_term_bin_missing,0.01626097565853951,0.9944954128440366,28.38811713158053
reverse_mortgage_1111,loan_term_bin_missing,0.018021081264875893,0.9944812362030906,28.38771245586407
"loan_type_1, reverse_mortgage_1111",loan_term_bin_missing,0.017921075264515873,0.9944506104328524,28.386838235690163
"applicant_age_35-44, debt_to_income_ratio_exempt",loan_term_bin_missing,0.0035402124127447646,0.9943820224719101,28.384880375408557
"preapproval_2, reverse_mortgage_1111",loan_term_bin_missing,0.017511050663039783,0.9943214082907439,28.383150128639635
"applicant_age_missing, reverse_mortgage_1111",loan_term_bin_missing,0.003330199811988719,0.9940298507462686,28.374827546537933
